time,smaller,larger,outer,inner,updates
664.883,740974,1411356,1411356,1040690,720549
44.616,62478,740974,62478,59752,40845
180.66,157804,740974,157804,92824,92336
64.104,47322,740974,47322,16587,16587
1547.07,16587,49176041,45994048,64847,0
630.517,702120,1411356,1411356,920177,654849
40.451,62478,702120,62478,44935,33790
158.98,157804,702120,157804,73814,73767
54.776,47322,702120,47322,10078,10078
1533.94,10078,49249808,46063833,38481,0
612.999,621203,1411356,1411356,890630,621811
43.119,62478,621203,62478,83188,40095
157.233,157804,621203,157804,59625,59586
56.457,47322,621203,47322,10925,10925
1532.58,10925,49309394,46116085,30639,0
589.884,599401,1411356,1411356,778399,554407
41.38,62478,599401,62478,55537,41720
140.889,157804,599401,157804,57531,57516
53.869,47322,599401,47322,7437,7437
1512.8,7437,49366910,46170906,20091,0
588.446,539742,1411356,1411356,760124,545310
51.637,62478,539742,62478,52449,34693
161.443,157804,539742,157804,57107,57061
54.429,47322,539742,47322,13308,13308
1541.48,13308,49423971,46225024,27356,0
659.247,532516,1411356,1411356,693359,503827
43.211,62478,532516,62478,37980,23947
146.359,157804,532516,157804,44570,44514
46.746,47322,532516,47322,5568,5568
1538.19,5568,49468485,46267723,17343,0
497.663,477305,1411356,1411356,638461,452108
40.53,62478,477305,62478,89370,45390
140.648,157804,477305,157804,80211,80201
52.835,47322,477305,47322,8316,8316
1515.32,8316,49548686,46345211,18586,0
462.812,458514,1411356,1411356,569953,399281
31.491,62478,458514,62478,32380,21960
118.995,157804,458514,157804,25860,25849
51.363,47322,458514,47322,5619,5619
1546.66,5619,49574535,46369715,15997,0
428.29,382716,1411356,1411356,487906,340693
34.176,62478,382716,62478,55610,32603
126.778,157804,382716,157804,56633,56505
49.508,47322,382716,47322,5525,5525
1522.04,5525,49631040,46424835,24285,0
400.264,336677,1411356,1411356,452458,317517
24.159,62478,336677,62478,17745,12325
116.805,157804,336677,157804,30036,29957
48.365,47322,336677,47322,5060,5060
1522.1,5060,49660997,46453828,16871,0
366.617,299986,1411356,1411356,407227,272237
25.294,62478,299986,62478,24406,12554
113.028,157804,299986,157804,30689,30668
47.684,47322,299986,47322,5322,5322
1524.78,5322,49691665,46482175,15012,0
347.244,253367,1411356,1411356,392190,282787
21.149,62478,253367,62478,12523,9544
103.407,157804,253367,157804,20632,20629
45.694,47322,253367,47322,2873,2873
1508.6,2873,49712294,46502168,11113,0
311.006,273940,1411356,1411356,384006,202337
21.016,62478,273940,62478,14128,12112
105.026,157804,273940,157804,28055,27956
45.63,47322,273940,47322,4387,4387
1515.2,4387,49740250,46528649,17609,0
296.002,182870,1411356,1411356,245014,165513
18.473,62478,182870,62478,8254,6540
112.845,157804,182870,157804,18489,18454
43.945,47322,182870,47322,2361,2361
1498.62,2361,49758704,46546295,9569,0
275.024,159436,1411356,1411356,227217,130645
19.732,62478,159436,62478,20934,11705
95.112,157804,159436,157804,14256,14244
44.627,47322,159436,47322,2699,2699
1526.94,2699,49772948,46559063,6101,0
297.721,128858,1411356,1411356,172351,101670
35.692,62478,128858,62478,10265,8891
150.967,128858,157804,157804,11735,11734
44.552,47322,128858,47322,1319,1319
1507.56,1319,49784682,46570328,4587,0
248.625,104087,1411356,1411356,138316,79739
21.985,62478,104087,62478,11318,8574
113.783,104087,157804,157804,15108,15108
47.871,47322,104087,47322,1657,1657
1516.31,1657,49799790,46584622,4336,0
233.243,81471,1411356,1411356,130605,90836
15.04,62478,81471,62478,5470,3932
90.838,81471,157804,157804,7341,7341
44.72,47322,81471,47322,1104,1104
1489.77,1104,49807131,46591613,3703,0
222.834,91677,1411356,1411356,114574,69739
14.849,62478,91677,62478,20460,3379
83.275,91677,157804,157804,9709,9709
40.101,47322,91677,47322,1568,1568
1482.23,1568,49816840,46601002,3399,0
215.875,62253,1411356,1411356,83006,59264
13.261,62253,62478,62478,3072,1418
79.142,62253,157804,157804,3024,3024
35.2,47322,62253,47322,354,354
1495.66,354,49819864,46603814,1373,0
207.92,57979,1411356,1411356,95759,44161
13.684,57979,62478,62478,5563,4087
81.684,57979,157804,157804,8172,8172
34.795,47322,57979,47322,243,243
1487.74,243,49828036,46611699,621,0
203.036,41891,1411356,1411356,60939,37966
12.326,41891,62478,62478,1905,592
75.402,41891,157804,157804,2598,2598
34.669,41891,47322,47322,268,268
1558.76,268,49830634,46614146,775,0
196.806,36830,1411356,1411356,53752,25985
12.736,36830,62478,62478,5318,1213
74.756,36830,157804,157804,2207,2207
34.324,36830,47322,47322,78,78
1476.49,78,49832841,46616312,650,0
193.62,24889,1411356,1411356,49629,37232
12.012,24889,62478,62478,1241,585
73.275,24889,157804,157804,1177,1177
34.255,24889,47322,47322,33,33
1490.84,33,49834018,46617483,251,0
192.67,36787,1411356,1411356,59634,22261
12.36,36787,62478,62478,1182,891
74.783,36787,157804,157804,1948,1948
35.055,36787,47322,47322,98,98
1475.82,98,49835966,46619431,262,0
188.474,19403,1411356,1411356,31386,21733
11.63,19403,62478,62478,476,364
72.39,19403,157804,157804,815,815
34.163,19403,47322,47322,25,25
1474.62,25,49836781,46620246,345,0
184.426,21573,1411356,1411356,32070,13996
11.957,21573,62478,62478,1855,1051
72.787,21573,157804,157804,734,734
34.784,21573,47322,47322,13,13
1484.54,13,49837515,46620980,109,0
181.946,13043,1411356,1411356,16747,9024
11.501,13043,62478,62478,817,529
72.509,13043,157804,157804,344,344
34.704,13043,47322,47322,2,2
1494.99,2,49837859,46621324,2,0
179.086,9024,1411356,1411356,14268,5661
11.635,9024,62478,62478,760,688
72.967,9024,157804,157804,354,354
34.649,9024,47322,47322,0,0
176.331,5853,1411356,1411356,13217,8909
11.251,5853,62478,62478,419,401
71.477,5853,157804,157804,70,70
34.087,5853,47322,47322,0,0
174.65,9140,1411356,1411356,11327,6592
11.071,9140,62478,62478,1627,115
71.342,9140,157804,157804,256,256
34.093,9140,47322,47322,0,0
173.964,5160,1411356,1411356,6784,5065
10.92,5160,62478,62478,157,67
71.709,5160,157804,157804,86,86
34.109,5160,47322,47322,0,0
180.082,4930,1411356,1411356,10405,4039
10.867,4930,62478,62478,188,62
71.056,4930,157804,157804,21,21
34.868,4930,47322,47322,0,0
174.363,3377,1411356,1411356,4522,2844
10.898,3377,62478,62478,104,68
71.222,3377,157804,157804,46,46
34.142,3377,47322,47322,0,0
172.489,2840,1411356,1411356,4806,1740
10.875,2840,62478,62478,24,24
71.143,2840,157804,157804,54,54
34.094,2840,47322,47322,0,0
171.66,1536,1411356,1411356,2577,2030
10.796,1536,62478,62478,0,0
71.192,1536,157804,157804,96,96
34.137,1536,47322,47322,0,0
171.291,1989,1411356,1411356,3656,1191
10.798,1989,62478,62478,0,0
71.065,1989,157804,157804,9,9
34.081,1989,47322,47322,0,0
170.767,1171,1411356,1411356,1461,1005
10.715,1171,62478,62478,0,0
71.044,1171,157804,157804,1,1
34.174,1171,47322,47322,0,0
169.975,1001,1411356,1411356,1333,342
11.36,1001,62478,62478,0,0
71.016,1001,157804,157804,11,11
34.093,1001,47322,47322,0,0
169.427,342,1411356,1411356,369,267
10.652,342,62478,62478,0,0
70.882,342,157804,157804,17,17
34.047,342,47322,47322,0,0
170.568,267,1411356,1411356,275,42
10.657,267,62478,62478,0,0
70.877,267,157804,157804,6,6
34.004,267,47322,47322,0,0
168.643,42,1411356,1411356,46,18
10.617,42,62478,62478,0,0
70.923,42,157804,157804,0,0
34.015,42,47322,47322,0,0
164.9,18,1411356,1411356,18,4
10.531,18,62478,62478,0,0
70.703,18,157804,157804,0,0
33.959,18,47322,47322,0,0
164.706,4,1411356,1411356,4,0
10.516,4,62478,62478,0,0
70.819,4,157804,157804,0,0
34.186,4,47322,47322,0,0
1191.1,8284928,9108621,8707028,6110199,367574
4006.07,10809,1460994549,10809,12336032,9020425
4120.09,1411356,6572956,1411356,11563704,9554497
379.47,69393,6572956,69393,2729195,334744
164.883,157804,6572956,157804,57107,57068
45.146,47322,6572956,47322,56,56
1499.56,56,49895954,46679418,418,193
4900.44,1411356,9819781,1411356,12525148,9370948
403.164,69473,9819781,69473,331766,331415
109.842,157804,9819781,157804,119,119
44.935,47322,9819781,47322,25,25
1511.74,25,49896073,46679537,91,20
4460.17,1411356,9144509,1411356,12040301,7595432
598.183,69487,9144509,69487,1301468,895272
1086.77,157804,9144509,157804,726697,726697
152.546,47322,9144509,47322,102907,102907
1583.07,102907,50622770,47349953,331054,274548
5294.42,1411356,8099524,1411356,14080945,12154372
183.288,69877,8099524,69877,110042,109706
399.326,157804,8099524,157804,250822,250822
36.563,47322,8099524,47322,608,606
1523.58,606,50873592,47600775,1407,696
5965.31,1411356,12206875,1411356,19329746,16514603
257.38,70000,12206875,70000,360511,332127
1292.89,157804,12206875,157804,2628564,2628563
274.68,47322,12206875,47322,193304,193304
1704.31,193304,53502155,50229335,1062183,29596
4332.56,1411356,13158976,1411356,12371560,10139279
154.013,70172,13158976,70172,136094,136083
1318.83,157804,13158976,157804,1942870,1942870
425.609,47322,13158976,47322,407464,407464
1858.94,407464,55445025,52087741,1657024,12
2904.87,1411356,7466424,1411356,7695900,5642673
74.367,70184,7466424,70184,56725,56713
1850.09,157804,7466424,157804,2161306,2161306
305.447,47322,7466424,47322,354266,354266
1826.16,354266,57606331,54138504,790646,41
2286.95,1411356,4828000,1411356,4590098,3275616
267.972,70209,4828000,70209,190647,190549
1530.21,157804,4828000,157804,1391318,1391318
295.621,47322,4828000,47322,326014,326014
1895.65,326014,58997649,55420343,1114584,31
1630.77,1411356,3327902,1411356,3018840,1937335
376.956,70240,3327902,70240,870846,870535
1482.86,157804,3327902,157804,1729640,1729640
364.273,47322,3327902,47322,328107,328107
1977.9,328107,60727289,57093680,1308618,38
1804.37,1411356,2752055,1411356,3322140,2967663
21.542,70276,2752055,70276,9219,9086
1009,157804,2752055,157804,874132,874132
58.464,47322,2752055,47322,27602,27602
1840.76,27602,61601421,57885650,55244,0
1623.11,1411356,2735497,1411356,2616578,1920300
320.737,70276,2735497,70276,1151136,1013578
327.874,157804,2735497,157804,272712,272712
84.863,47322,2735497,47322,54644,54644
1861.29,54644,61874133,58076897,137451,68
1559.46,1411356,2685518,1411356,2590098,2251692
23.345,70310,2685518,70310,11211,6860
445.526,157804,2685518,157804,682201,682201
35.157,47322,2685518,47322,272,272
1891.91,272,62556334,58487792,935,0
1092.68,1411356,1791707,1411356,2322617,1860167
22.362,70310,1791707,70310,11120,7359
127.895,157804,1791707,157804,55814,55814
36.779,47322,1791707,47322,155,155
1879.46,155,62612148,58543582,794,3
950.678,1411356,1590822,1411356,1609797,1439759
20.877,70313,1590822,70313,14122,5341
509.579,157804,1590822,157804,874034,874032
575.268,47322,1590822,47322,489644,489644
2349,489636,63486180,59417606,5080351,4
922.171,1349590,1411356,1411356,1934807,1492686
23.102,70317,1349590,70317,12882,11408
144.614,157804,1349590,157804,218565,218565
36.11,47322,1349590,47322,335,335
1896.41,335,63704745,59636120,964,0
1213.83,1411356,1432495,1411356,2483442,1902037
27.714,70317,1432495,70317,31753,28939
199.722,157804,1432495,157804,172744,172649
109.054,47322,1432495,47322,82340,82336
2004.3,82332,63877394,59808571,791743,0
1176.36,1411356,1768481,1411356,2185069,1688400
91.514,70317,1768481,70317,50511,43499
214.154,157804,1768481,157804,112468,112462
43.218,47322,1768481,47322,1007,999
1935.13,999,63989856,59920820,2235,2
1384.54,1411356,1699275,1411356,2365057,1583128
31.289,70319,1699275,70319,52265,32437
230.31,157804,1699275,157804,187469,187380
38.819,47322,1699275,47322,2151,2147
1953.36,2147,64177236,60107377,12075,0
793.875,1411356,1506026,1411356,1356728,918897
27.214,70319,1506026,70319,44618,27253
97.328,157804,1506026,157804,33264,33264
36.1,47322,1506026,47322,775,775
1924.56,775,64210500,60139859,1956,0
629.965,929055,1411356,1411356,1122986,780965
27.751,70319,929055,70319,53436,23586
97.294,157804,929055,157804,16210,16209
38.921,47322,929055,47322,1593,1593
1923.93,1593,64226709,60154316,4908,1
534.394,743247,1411356,1411356,816343,587011
73.237,70320,743247,70320,139649,124268
144.359,157804,743247,157804,63452,63452
37.382,47322,743247,47322,1516,1516
1931.12,1516,64290161,60217131,3475,1
535.971,634001,1411356,1411356,1003767,612539
25.124,70321,634001,70321,37895,19916
94.743,157804,634001,157804,15834,15833
38.461,47322,634001,47322,2129,2129
1927.53,2129,64305994,60232513,12632,5
569.931,550082,1411356,1411356,678775,518386
27.02,70326,550082,70326,37896,28536
89.691,157804,550082,157804,10841,10840
37.888,47322,550082,47322,1708,1708
1905.78,1708,64316834,60242649,3529,0
522.273,515945,1411356,1411356,618933,418260
65.786,70326,515945,70326,100374,93998
90.674,157804,515945,157804,14540,14540
38.866,47322,515945,47322,2337,2337
1915.78,2337,64331374,60254999,6003,0
498.223,476844,1411356,1411356,845069,531106
23.711,70326,476844,70326,25220,20048
106.338,157804,476844,157804,43492,43438
38.22,47322,476844,47322,2281,2281
1921.81,2281,64374812,60297361,6569,0
481.35,533063,1411356,1411356,626574,495056
65.913,70326,533063,70326,118124,115429
103.789,157804,533063,157804,21436,21347
37.671,47322,533063,47322,1763,1763
1914.77,1763,64396159,60316006,6186,5
520.763,583048,1411356,1411356,702021,497329
22.537,70331,583048,70331,17714,14428
166.013,157804,583048,157804,100330,100293
40.982,47322,583048,47322,3538,3538
1921.08,3538,64496452,60415434,6887,0
535.661,495184,1411356,1411356,746428,539152
20.989,70331,495184,70331,14497,13358
100.453,157804,495184,157804,22207,22207
40.947,47322,495184,47322,4554,4554
1921.82,4554,64518659,60436712,18582,0
511.83,499464,1411356,1411356,711738,520540
32.321,70331,499464,70331,41927,39402
106.083,157804,499464,157804,25550,25550
40.53,47322,499464,47322,3700,3700
1930.29,3700,64544209,60461213,13370,0
394.408,475066,1411356,1411356,782536,364455
24.849,70331,475066,70331,21950,16551
98.976,157804,475066,157804,18481,18444
45.281,47322,475066,47322,4151,4151
1978.12,4151,64562653,60478882,9957,0
426.259,351718,1411356,1411356,581732,422391
32.556,70331,351718,70331,44253,29543
132.407,157804,351718,157804,22233,22232
48.863,47322,351718,47322,3020,3020
1943.54,3020,64584885,60499729,7974,0
389.655,414843,1411356,1411356,572778,412323
30.043,70331,414843,70331,38281,23877
146.151,157804,414843,157804,44163,44161
59.722,47322,414843,47322,2767,2767
1954.19,2767,64629046,60543163,8686,0
399.785,391475,1411356,1411356,588755,416975
26.549,70331,391475,70331,42735,17655
112.495,157804,391475,157804,21040,21003
45.727,47322,391475,47322,4088,4088
1955.25,4088,64650049,60562812,10945,0
355.642,397333,1411356,1411356,539715,368226
33.935,70331,397333,70331,46726,41772
99.411,157804,397333,157804,16481,16448
38.346,47322,397333,47322,1861,1861
1933.3,1861,64666497,60577263,6646,0
351.932,366423,1411356,1411356,468636,319002
24.835,70331,366423,70331,26701,14978
121.383,157804,366423,157804,20508,20475
40.55,47322,366423,47322,2636,2636
1938.83,2636,64686972,60596153,7911,0
363.634,306897,1411356,1411356,472637,355855
27.08,70331,306897,70331,25446,17589
104.999,157804,306897,157804,24568,24568
41.063,47322,306897,47322,4238,4238
1972.59,4238,64711540,60619065,13448,0
351.608,345430,1411356,1411356,459236,349933
27.995,70331,345430,70331,23017,17968
101.639,157804,345430,157804,29465,29465
40.369,47322,345430,47322,3393,3393
1949.11,3393,64741005,60647268,12713,0
336.703,312728,1411356,1411356,391357,288857
25.498,70331,312728,70331,20864,17740
120.599,157804,312728,157804,32568,32480
44.683,47322,312728,47322,6295,6295
1940.48,6295,64773485,60678104,24601,0
364.915,278355,1411356,1411356,426932,340455
21.823,70331,278355,70331,14575,9676
105.068,157804,278355,157804,22861,22849
42.547,47322,278355,47322,5144,5144
1947.41,5144,64796334,60698807,14593,0
386.542,327312,1411356,1411356,549078,400203
35.328,70331,327312,70331,46283,40738
113.348,157804,327312,157804,29761,29668
40.763,47322,327312,47322,4398,4398
1960.69,4398,64826002,60727578,20042,0
375.342,374378,1411356,1411356,525968,345544
27.054,70331,374378,70331,26484,22178
106.958,157804,374378,157804,22629,22483
40.547,47322,374378,47322,3903,3903
1980.27,3903,64848485,60749181,14041,0
343.464,330646,1411356,1411356,441283,284817
30.966,70331,330646,70331,33070,23812
106.975,157804,330646,157804,23167,23167
41.884,47322,330646,47322,5399,5399
1950.94,5399,64871652,60770136,19406,0
337.152,271556,1411356,1411356,391202,257917
27.249,70331,271556,70331,35572,20106
109.294,157804,271556,157804,21064,21063
39.962,47322,271556,47322,4167,4167
1949.89,4167,64892715,60790361,18456,0
336.968,260259,1411356,1411356,412751,275119
31.077,70331,260259,70331,46255,24456
106.691,157804,260259,157804,26518,26426
40.104,47322,260259,47322,5339,5339
1968.6,5339,64919141,60815041,23527,0
309.644,277419,1411356,1411356,348262,212439
26.997,70331,277419,70331,28982,23106
91.867,157804,277419,157804,16368,16368
38.145,47322,277419,47322,2664,2664
1942.68,2664,64935509,60830830,11799,0
303.722,209750,1411356,1411356,325065,217006
26.485,70331,209750,70331,37071,20430
88.725,157804,209750,157804,14415,14415
38.886,47322,209750,47322,3181,3181
1954.62,3181,64949924,60844185,15333,0
276.736,225486,1411356,1411356,274720,157162
20.556,70331,225486,70331,21074,10383
87.611,157804,225486,157804,12259,12255
36.363,47322,225486,47322,972,972
1938.85,972,64962179,60855024,3506,0
264.229,138756,1411356,1411356,184069,123817
19.21,70331,138756,70331,12246,6928
84.462,138756,157804,157804,10838,10838
37.634,47322,138756,47322,2178,2178
1946.2,2178,64973017,60864481,4602,0
